	estilo	livro	capitulo	versiculo	texto
2270	ARC	Lucas	11	5	Disse-lhes também : Qual de vós terá um amigo e , se for procurá-lo à meia-noite , lhe disser : Amigo , empresta-me três pães ,
2271	ARC	Lucas	11	6	pois que um amigo meu chegou a minha casa , vindo de caminho , e não tenho o que apresentar-lhe ;
2272	ARC	Lucas	11	7	se ele , respondendo de dentro , disser : Não me importunes ; já está a porta fechada , e os meus filhos estão comigo na cama ; não posso levantar-me para tos dar .
2273	ARC	Lucas	11	8	Digo-vos que , ainda que se não levante a dar-lhos por ser seu amigo , levantar-se-á , todavia , por causa da sua importunação e lhe dará tudo o que houver mister .
2274	ARC	Lucas	11	9	E eu vos digo a vós : Pedi , e dar-se-vos-á ; buscai , e achareis ; batei , e abrir-se-vos-á ;
2275	ARC	Lucas	11	10	porque qualquer que pede recebe ; e quem busca acha ; e a quem bate , abrir-se-lhe-á .
2276	ARC	Lucas	11	12	Ou também , se lhe pedir um ovo , lhe dará um escorpião ?
2277	ARC	Lucas	11	13	Pois , se vós , sendo maus , sabeis dar boas dádivas aos vossos filhos , quanto mais dará o Pai celestial o Espírito Santo àqueles que lho pedirem ? A blasfêmia dos fariseus ( B )
2278	ARC	Lucas	11	14	E estava ele expulsando um demônio , o qual era mudo . E aconteceu que , saindo o demônio , o mudo falou ; e maravilhou-se a multidão .
2279	ARC	Lucas	11	15	Mas alguns deles diziam : Ele expulsa os demônios por Belzebu , príncipe dos demônios .
2280	ARC	Lucas	11	16	E outros , tentando-o , pediam-lhe um sinal do céu .
2281	ARC	Lucas	11	17	Mas , conhecendo ele os seus pensamentos , disse-lhes : Todo reino dividido contra si mesmo será assolado ; e a casa dividida contra si mesma cairá .
2282	ARC	Lucas	11	18	E , se também Satanás está dividido contra si mesmo , como subsistirá o seu reino ? Pois dizeis que eu expulso os demônios por Belzebu .
2283	ARC	Lucas	11	19	E , se eu expulso os demônios por Belzebu , por quem os expulsam vossos filhos ? Eles , pois , serão os vossos juízes .
2284	ARC	Lucas	11	20	Mas , se eu expulso os demônios pelo dedo de Deus , certamente , a vós é chegado o Reino de Deus .
2285	ARC	Lucas	11	21	Quando o valente guarda , armado , a sua casa , em segurança está tudo quanto tem .
2286	ARC	Lucas	11	22	Mas , sobrevindo outro mais valente do que ele e vencendo-o , tira-lhe toda a armadura em que confiava e reparte os seus despojos .
2287	ARC	Lucas	11	23	Quem não é comigo é contra mim ; e quem comigo não ajunta espalha .
2288	ARC	Lucas	11	24	Quando o espírito imundo tem saído do homem , anda por lugares secos , buscando repouso ; e , não o achando , diz : Tornarei para minha casa , de onde saí .
2289	ARC	Lucas	11	25	E , chegando , acha-a varrida e adornada .
2290	ARC	Lucas	11	26	Então , vai e leva consigo outros sete espíritos piores do que ele ; e , entrando , habitam ali ; e o último estado desse homem é pior do que o primeiro .
2291	ARC	Lucas	11	27	E aconteceu que , dizendo ele essas coisas , uma mulher dentre a multidão , levantando a voz , lhe disse : Bem-aventurado o ventre que te trouxe e os peitos em que mamaste !
2292	ARC	Lucas	11	28	Mas ele disse : Antes , bem-aventurados os que ouvem a palavra de Deus e a guardam . O sinal do profeta Jonas ( C )
2293	ARC	Lucas	11	29	E , ajuntando-se a multidão , começou a dizer : Maligna é esta geração ; ela pede um sinal ; e não lhe será dado outro sinal , senão o sinal do profeta Jonas .
2294	ARC	Lucas	11	30	Porquanto assim como Jonas foi sinal para os ninivitas , assim o Filho do Homem o será também para esta geração .
2295	ARC	Lucas	11	31	A rainha do Sul se levantará no Dia do Juízo com os homens desta geração e os condenará ; pois até dos confins da terra veio ouvir a sabedoria de Salomão ; e eis aqui está quem é maior do que Salomão .
2296	ARC	Lucas	11	32	Os homens de Nínive se levantarão no Dia do Juízo com esta geração e a condenarão ; pois se converteram com a pregação de Jonas ; e eis aqui está quem é maior do que Jonas . A candeia do corpo ( D )
2297	ARC	Lucas	11	33	E ninguém , acendendo uma candeia , a põe em oculto , nem debaixo do alqueire , mas no velador , para que os que entram vejam a luz .
2298	ARC	Lucas	11	34	A candeia do corpo é o olho . Sendo , pois , o teu olho simples , também todo o teu corpo será luminoso ; mas , se for mau , também o teu corpo será tenebroso .
2299	ARC	Lucas	11	35	Vê , pois , que a luz que em ti há não sejam trevas .
2300	ARC	Lucas	11	36	Se , pois , todo o teu corpo é luminoso , não tendo em trevas parte alguma , todo será luminoso , como quando a candeia te alumia com o seu resplendor . Jesus censura os fariseus e os escribas ( E )
2301	ARC	Lucas	11	37	E , estando ele ainda falando , rogou-lhe um fariseu que fosse jantar com ele ; e , entrando , assentou-se à mesa .
2302	ARC	Lucas	11	38	Mas o fariseu admirou-se , vendo que se não lavara antes do jantar .
2303	ARC	Lucas	11	39	E o Senhor lhe disse : Agora , vós , fariseus , limpais o exterior do copo e do prato , mas o vosso interior está cheio de rapina e maldade .
2304	ARC	Lucas	11	40	Loucos ! O que fez o exterior não fez também o interior ?
2305	ARC	Lucas	11	41	Dai , antes , esmola do que tiverdes , e eis que tudo vos será limpo .
2306	ARC	Lucas	11	42	Mas ai de vós , fariseus , que dizimais a hortelã , e a arruda , e toda hortaliça e desprezais o Juízo e o amor de Deus ! Importava fazer essas coisas e não deixar as outras .
2307	ARC	Lucas	11	43	Ai de vós , fariseus , que amais os primeiros assentos nas sinagogas e as saudações nas praças !
2308	ARC	Lucas	11	44	Ai de vós , escribas e fariseus hipócritas , que sois como as sepulturas que não aparecem , e os homens que sobre elas andam não o sabem !
2309	ARC	Lucas	11	45	E , respondendo um dos doutores da lei , disse-lhe : Mestre , quando dizes isso também nos afrontas a nós .
2310	ARC	Lucas	11	46	E ele lhe disse : Ai de vós também , doutores da lei , que carregais os homens com cargas difíceis de transportar , e vós mesmos nem ainda com um dos vossos dedos tocais essas cargas !
2311	ARC	Lucas	11	47	Ai de vós que edificais os sepulcros dos profetas , e vossos pais os mataram !
2312	ARC	Lucas	11	48	Bem testificais , pois , que consentis nas obras de vossos pais ; porque eles os mataram , e vós edificais os seus sepulcros .
2313	ARC	Lucas	11	49	Por isso , diz também a sabedoria de Deus : Profetas e apóstolos lhes mandarei ; e eles matarão uns e perseguirão outros ;
2314	ARC	Lucas	11	50	para que desta geração seja requerido o sangue de todos os profetas que , desde a fundação do mundo , foi derramado ;
2315	ARC	Lucas	11	51	desde o sangue de Abel até ao sangue de Zacarias , que foi morto entre o altar e o templo ; assim , vos digo , será requerido desta geração .
2316	ARC	Lucas	11	52	Ai de vós , doutores da lei , que tirastes a chave da ciência ! Vós mesmos não entrastes e impedistes os que entravam .
2317	ARC	Lucas	11	53	E , dizendo-lhes ele isso , começaram os escribas e os fariseus a apertá-lo fortemente e a fazê-lo falar acerca de muitas coisas ,
2318	ARC	Lucas	11	54	armando-lhe ciladas , a fim de apanharem da sua boca alguma coisa para o acusarem . Copyright
2319	ARC	Lucas	12	12	Porque na mesma hora vos ensinará o Espírito Santo o que vos convenha falar . A parábola do rico insensato
2320	ARC	Lucas	12	2009	Sociedade Bíblica do Brasil . Todos os direitos reservados / All rights reserved .
2321	ARC	Lucas	12	2	Mas nada há encoberto que não haja de ser descoberto ; nem oculto , que não haja de ser sabido .
2322	ARC	Lucas	12	3	Porquanto tudo o que em trevas dissestes à luz será ouvido ; e o que falastes ao ouvido no gabinete sobre os telhados será apregoado . Não devemos temer os homens ( A )
2323	ARC	Lucas	12	4	E digo-vos , amigos meus : não temais os que matam o corpo e depois não têm mais o que fazer .
2324	ARC	Lucas	12	5	Mas eu vos mostrarei a quem deveis temer : temei aquele que , depois de matar , tem poder para lançar no inferno ; sim , vos digo , a esse temei .
2325	ARC	Lucas	12	6	Não se vendem cinco passarinhos por dois ceitis ? E nenhum deles está esquecido diante de Deus .
2326	ARC	Lucas	12	7	E até os cabelos da vossa cabeça estão todos contados . Não temais , pois ; mais valeis vós do que muitos passarinhos .
2327	ARC	Lucas	12	8	E digo-vos que todo aquele que me confessar diante dos homens , também o Filho do Homem o confessará diante dos anjos de Deus .
2328	ARC	Lucas	12	9	Mas quem me negar diante dos homens será negado diante dos anjos de Deus .
2329	ARC	Lucas	12	10	E a todo aquele que disser uma palavra contra o Filho do Homem ser-lhe-á perdoada , mas ao que blasfemar contra o Espírito Santo não lhe será perdoado .
2330	ARC	Lucas	12	11	E , quando vos conduzirem às sinagogas , aos magistrados e potestades , não estejais solícitos de como ou do que haveis de responder , nem do que haveis de dizer .
2331	ARC	Lucas	12	13	E disse-lhe um da multidão : Mestre , dize a meu irmão que reparta comigo a herança .
2332	ARC	Lucas	12	14	Mas ele lhe disse : Homem , quem me pôs a mim por juiz ou repartidor entre vós ?
2333	ARC	Lucas	12	15	E disse-lhes : Acautelai-vos e guardai-vos da avareza , porque a vida de qualquer não consiste na abundância do que possui .
2334	ARC	Lucas	12	16	E propôs-lhes uma parábola , dizendo : a herdade de um homem rico tinha produzido com abundância .
2335	ARC	Lucas	12	17	E arrazoava ele entre si , dizendo : Que farei ? Não tenho onde recolher os meus frutos .
2336	ARC	Lucas	12	18	E disse : Farei isto : derribarei os meus celeiros , e edificarei outros maiores , e ali recolherei todas as minhas novidades e os meus bens ;
2337	ARC	Lucas	12	19	e direi à minha alma : alma , tens em depósito muitos bens , para muitos anos ; descansa , come , bebe e folga .
2338	ARC	Lucas	12	20	Mas Deus lhe disse : Louco , esta noite te pedirão a tua alma , e o que tens preparado para quem será ?
2339	ARC	Lucas	12	21	Assim é aquele que para si ajunta tesouros e não é rico para com Deus . A solicitude pela nossa vida ( B )
2340	ARC	Lucas	12	22	E disse aos seus discípulos : Portanto , vos digo : não estejais apreensivos pela vossa vida , sobre o que comereis , nem pelo corpo , sobre o que vestireis .
2341	ARC	Lucas	12	23	Mais é a vida do que o sustento , e o corpo , mais do que as vestes .
2342	ARC	Lucas	12	24	Considerai os corvos , que nem semeiam , nem segam , nem têm despensa nem celeiro , e Deus os alimenta ; quanto mais valeis vós do que as aves ?
2343	ARC	Lucas	12	25	E qual de vós , sendo solícito , pode acrescentar um côvado à sua estatura ?
2344	ARC	Lucas	12	26	Pois , se nem ainda podeis as coisas mínimas , por que estais ansiosos pelas outras ?
2345	ARC	Lucas	12	27	Considerai os lírios , como eles crescem ; não trabalham , nem fiam ; e digo-vos que nem ainda Salomão , em toda a sua glória , se vestiu como um deles .
2346	ARC	Lucas	12	28	E , se Deus assim veste a erva , que hoje está no campo e amanhã é lançada no forno , quanto mais a vós , homens de pequena fé ?
2347	ARC	Lucas	12	29	Não pergunteis , pois , que haveis de comer ou que haveis de beber , e não andeis inquietos .
2348	ARC	Lucas	12	30	Porque os gentios do mundo buscam todas essas coisas ; mas vosso Pai sabe que necessitais delas .
2349	ARC	Lucas	12	31	Buscai , antes , o Reino de Deus , e todas essas coisas vos serão acrescentadas .
2350	ARC	Lucas	12	32	Não temas , ó pequeno rebanho , porque a vosso Pai agradou dar-vos o Reino .
2351	ARC	Lucas	12	33	Vendei o que tendes , e dai esmolas , e fazei para vós bolsas que não se envelheçam , tesouro nos céus que nunca acabe , aonde não chega ladrão , e a traça não rói .
2352	ARC	Lucas	12	34	Porque onde estiver o vosso tesouro , ali estará também o vosso coração . A parábola do servo vigilante ( C )
2353	ARC	Lucas	12	35	Estejam cingidos os vossos lombos , e acesas , as vossas candeias .
2354	ARC	Lucas	12	36	E sede vós semelhantes aos homens que esperam o seu senhor , quando houver de voltar das bodas , para que , quando vier e bater , logo possam abrir-lhe .
2355	ARC	Lucas	12	37	Bem-aventurados aqueles servos , os quais , quando o Senhor vier , achar vigiando ! Em verdade vos digo que se cingirá , e os fará assentar à mesa , e , chegando-se , os servirá .
2356	ARC	Lucas	12	38	E , se vier na segunda vigília , e se vier na terceira vigília , e os achar assim , bem-aventurados são os tais servos .
2357	ARC	Lucas	12	39	Sabei , porém , isto : se o pai de família soubesse a que hora havia de vir o ladrão , vigiaria e não deixaria minar a sua casa .
2358	ARC	Lucas	12	40	Portanto , estai vós também apercebidos ; porque virá o Filho do Homem à hora que não imaginais .
2359	ARC	Lucas	12	41	E disse-lhe Pedro : Senhor , dizes essa parábola a nós ou também a todos ?
2360	ARC	Lucas	12	42	E disse o Senhor : Qual é , pois , o mordomo fiel e prudente , a quem o senhor pôs sobre os seus servos , para lhes dar a tempo a ração ?
2361	ARC	Lucas	12	43	Bem-aventurado aquele servo a quem o senhor , quando vier , achar fazendo assim .
2362	ARC	Lucas	12	44	Em verdade vos digo que sobre todos os seus bens o porá .
2363	ARC	Lucas	12	45	Mas , se aquele servo disser em seu coração : O meu senhor tarda em vir , e começar a espancar os criados e criadas , e a comer , e a beber , e a embriagar-se ,
2364	ARC	Lucas	12	46	virá o Senhor daquele servo no dia em que o não espera e numa hora que ele não sabe , e separá-lo-á , e lhe dará a sua parte com os infiéis .
2365	ARC	Lucas	12	47	E o servo que soube a vontade do seu senhor e não se aprontou , nem fez conforme a sua vontade , será castigado com muitos açoites .
2366	ARC	Lucas	12	48	Mas o que a não soube e fez coisas dignas de açoites com poucos açoites será castigado . E a qualquer que muito for dado , muito se lhe pedirá , e ao que muito se lhe confiou , muito mais se lhe pedirá . Jesus traz fogo e dissensão à terra
2367	ARC	Lucas	12	49	Vim lançar fogo na terra e que mais quero , se já está aceso ?
2368	ARC	Lucas	12	50	Importa , porém , que eu seja batizado com um certo batismo , e como me angustio até que venha a cumprir-se !
2369	ARC	Lucas	12	51	Cuidais vós que vim trazer paz à terra ? Não , vos digo , mas , antes , dissensão .
2370	ARC	Lucas	12	52	Porque , daqui em diante , estarão cinco divididos numa casa : três contra dois , e dois contra três .
2371	ARC	Lucas	12	53	O pai estará dividido contra o filho , e o filho , contra o pai , a mãe , contra a filha , e a filha , contra a mãe , a sogra , contra sua nora , e a nora , contra sua sogra . Os sinais dos tempos
2372	ARC	Lucas	12	54	E dizia também à multidão : Quando vedes a nuvem que vem do ocidente , logo dizeis : Lá vem chuva ; e assim sucede .
2373	ARC	Lucas	12	55	E , quando assopra o vento sul , dizeis : Haverá calma ; e assim sucede .
2374	ARC	Lucas	12	56	Hipócritas , sabeis discernir a face da terra e do céu ; como não sabeis , então , discernir este tempo ?
2375	ARC	Lucas	12	57	E por que não julgais também por vós mesmos o que é justo ?
2376	ARC	Lucas	12	58	Quando , pois , vais com o teu adversário ao magistrado , procura livrar-te dele no caminho ; para que não suceda que te conduza ao juiz , e o juiz te entregue ao meirinho , e o meirinho te encerre na prisão .
2377	ARC	Lucas	12	59	Digo-te que não sairás dali enquanto não pagares o derradeiro ceitil . Copyright
2378	ARC	Lucas	13	13	E impôs as mãos sobre ela , e logo se endireitou e glorificava a Deus .
2379	ARC	Lucas	13	2009	Sociedade Bíblica do Brasil . Todos os direitos reservados / All rights reserved .
2380	ARC	Lucas	13	2	E , respondendo Jesus , disse-lhes : Cuidais vós que esses galileus foram mais pecadores do que todos os galileus , por terem padecido tais coisas ?
2381	ARC	Lucas	13	3	Não , vos digo ; antes , se vos não arrependerdes , todos de igual modo perecereis .
2382	ARC	Lucas	13	4	E aqueles dezoito sobre os quais caiu a torre de Siloé e os matou , cuidais que foram mais culpados do que todos quantos homens habitam em Jerusalém ?
2383	ARC	Lucas	13	5	Não , vos digo ; antes , se vos não arrependerdes , todos de igual modo perecereis . A parábola da figueira estéril
2384	ARC	Lucas	13	6	E dizia esta parábola : Um certo homem tinha uma figueira plantada na sua vinha e foi procurar nela fruto , não o achando .
2385	ARC	Lucas	13	7	E disse ao vinhateiro : Eis que há três anos venho procurar fruto nesta figueira e não o acho ; corta-a . Por que ela ocupa ainda a terra inutilmente ?
2386	ARC	Lucas	13	8	E , respondendo ele , disse-lhe : Senhor , deixa-a este ano , até que eu a escave e a esterque ;
2387	ARC	Lucas	13	9	e , se der fruto , ficará ; e , se não , depois a mandarás cortar . A cura de uma mulher paralítica
2388	ARC	Lucas	13	10	E ensinava no sábado , numa das sinagogas .
2389	ARC	Lucas	13	11	E eis que estava ali uma mulher que tinha um espírito de enfermidade havia já dezoito anos ; e andava curvada e não podia de modo algum endireitar-se .
2390	ARC	Lucas	13	12	E , vendo-a Jesus , chamou-a a si , e disse-lhe : Mulher , estás livre da tua enfermidade .
2391	ARC	Lucas	13	14	E , tomando a palavra o príncipe da sinagoga , indignado porque Jesus curava no sábado , disse à multidão : Seis dias há em que é mister trabalhar ; nestes , pois , vinde para serdes curados e não no dia de sábado .
2392	ARC	Lucas	13	15	Respondeu-lhe , porém , o Senhor e disse : Hipócrita , no sábado não desprende da manjedoura cada um de vós o seu boi ou jumento e não o leva a beber água ?
2393	ARC	Lucas	13	16	E não convinha soltar desta prisão , no dia de sábado , esta filha de Abraão , a qual há dezoito anos Satanás mantinha presa ?
2394	ARC	Lucas	13	17	E , dizendo ele isso , todos os seus adversários ficaram envergonhados , e todo o povo se alegrava por todas as coisas gloriosas que eram feitas por ele . As parábolas do grão de mostarda e do fermento ( A )
2395	ARC	Lucas	13	18	E dizia : A que é semelhante o Reino de Deus , e a que o compararei ?
2396	ARC	Lucas	13	19	É semelhante ao grão de mostarda que um homem , tomando-o , lançou na sua horta ; e cresceu e fez-se grande árvore , e em seus ramos se aninharam as aves do céu .
2397	ARC	Lucas	13	20	E disse outra vez : A que compararei o Reino de Deus ?
2398	ARC	Lucas	13	21	É semelhante ao fermento que uma mulher , tomando-o , escondeu em três medidas de farinha , até que tudo levedou . A porta estreita
2399	ARC	Lucas	13	22	E percorria as cidades e as aldeias , ensinando e caminhando para Jerusalém .
2400	ARC	Lucas	13	23	E disse-lhe um : Senhor , são poucos os que se salvam ? E ele lhe respondeu :
2401	ARC	Lucas	13	24	Porfiai por entrar pela porta estreita , porque eu vos digo que muitos procurarão entrar e não poderão .
2402	ARC	Lucas	13	25	Quando o pai de família se levantar e cerrar a porta , e começardes a estar de fora e a bater à porta , dizendo : Senhor , Senhor , abre-nos ; e , respondendo ele , vos disser : Não sei de onde vós sois ,
2403	ARC	Lucas	13	26	então , começareis a dizer : Temos comido e bebido na tua presença , e tu tens ensinado nas nossas ruas .
2404	ARC	Lucas	13	27	E ele vos responderá : Digo-vos que não sei de onde vós sois ; apartai-vos de mim , vós todos os que praticais a iniquidade .
2405	ARC	Lucas	13	28	Ali , haverá choro e ranger de dentes , quando virdes Abraão , e Isaque , e Jacó , e todos os profetas no Reino de Deus e vós , lançados fora .
2406	ARC	Lucas	13	29	E virão do Oriente , e do Ocidente , e do Norte , e do Sul e assentar-se-ão à mesa no Reino de Deus .
2407	ARC	Lucas	13	30	E eis que derradeiros há que serão os primeiros ; e primeiros há que serão os derradeiros . Jesus é avisado do ódio de Herodes
2408	ARC	Lucas	13	31	Naquele mesmo dia , chegaram uns fariseus , dizendo-lhe : Sai e retira-te daqui , porque Herodes quer matar-te .
2409	ARC	Lucas	13	32	E lhes respondeu : Ide e dizei àquela raposa : eis que eu expulso demônios , e efetuo curas , hoje e amanhã , e , no terceiro dia , sou consumado .
2410	ARC	Lucas	13	33	Importa , porém , caminhar hoje , amanhã e no dia seguinte , para que não suceda que morra um profeta fora de Jerusalém .
2411	ARC	Lucas	13	34	Jerusalém , Jerusalém , que matas os profetas e apedrejas os que te são enviados ! Quantas vezes quis eu ajuntar os teus filhos , como a galinha ajunta os seus pintos debaixo das asas , e não quiseste ?
2412	ARC	Lucas	13	35	Eis que a vossa casa se vos deixará deserta . E em verdade vos digo que não me vereis até que venha o tempo em que digais : Bendito aquele que vem em nome do Senhor ! Copyright
2413	ARC	Lucas	14	14	e serás bem-aventurado ; porque eles não têm com que to recompensar ; mas recompensado serás na ressurreição dos justos . A parábola da grande ceia ( A )
2414	ARC	Lucas	14	2009	Sociedade Bíblica do Brasil . Todos os direitos reservados / All rights reserved .
2415	ARC	Lucas	14	2	E eis que estava ali diante dele um certo homem hidrópico .
2416	ARC	Lucas	14	3	E Jesus , tomando a palavra , falou aos doutores da lei e aos fariseus , dizendo : É lícito curar no sábado ?
2417	ARC	Lucas	14	4	Eles , porém , calaram-se . E tomando-o , o curou e despediu .
2418	ARC	Lucas	14	5	E disse-lhes : Qual será de vós o que , caindo-lhe num poço , em dia de sábado , o jumento ou o boi , o não tire logo ?
2419	ARC	Lucas	14	6	E nada lhe podiam replicar sobre isso . A parábola dos primeiros assentos e dos convidados
2420	ARC	Lucas	14	7	E disse aos convidados uma parábola , reparando como escolhiam os primeiros assentos , dizendo-lhes :
2421	ARC	Lucas	14	8	Quando por alguém fores convidado às bodas , não te assentes no primeiro lugar , para que não aconteça que esteja convidado outro mais digno do que tu ,
2422	ARC	Lucas	14	9	e , vindo o que te convidou a ti e a ele , te diga : Dá o lugar a este ; e então , com vergonha , tenhas de tomar o derradeiro lugar .
2423	ARC	Lucas	14	10	Mas , quando fores convidado , vai e assenta-te no derradeiro lugar , para que , quando vier o que te convidou , te diga : Amigo , assenta-te mais para cima . Então , terás honra diante dos que estiverem contigo à mesa .
2424	ARC	Lucas	14	11	Porquanto , qualquer que a si mesmo se exaltar será humilhado , e aquele que a si mesmo se humilhar será exaltado .
2425	ARC	Lucas	14	12	E dizia também ao que o tinha convidado : Quando deres um jantar ou uma ceia , não chames os teus amigos , nem os teus irmãos , nem os teus parentes , nem vizinhos ricos , para que não suceda que também eles te tornem a convidar , e te seja isso recompensado .
2426	ARC	Lucas	14	13	Mas , quando fizeres convite , chama os pobres , aleijados , mancos e cegos
2427	ARC	Lucas	14	15	E , ouvindo isso um dos que estavam com ele à mesa , disse-lhe : Bem-aventurado o que comer pão no Reino de Deus !
2428	ARC	Lucas	14	16	Porém ele lhe disse : Um certo homem fez uma grande ceia e convidou a muitos .
2429	ARC	Lucas	14	17	E , à hora da ceia , mandou o seu servo dizer aos convidados : Vinde , que já tudo está preparado .
2430	ARC	Lucas	14	18	E todos à uma começaram a escusar-se . Disse-lhe o primeiro : Comprei um campo e preciso ir vê-lo ; rogo-te que me hajas por escusado .
2431	ARC	Lucas	14	19	E outro disse : Comprei cinco juntas de bois e vou experimentá-los ; rogo-te que me hajas por escusado .
2432	ARC	Lucas	14	20	E outro disse : Casei e , portanto , não posso ir .
2433	ARC	Lucas	14	21	E , voltando aquele servo , anunciou essas coisas ao seu senhor . Então , o pai de família , indignado , disse ao seu servo : Sai depressa pelas ruas e bairros da cidade e traze aqui os pobres , e os aleijados , e os mancos , e os cegos .
2434	ARC	Lucas	14	22	E disse o servo : Senhor , feito está como mandaste , e ainda há lugar .
2435	ARC	Lucas	14	23	E disse o senhor ao servo : Sai pelos caminhos e atalhos e força-os a entrar , para que a minha casa se encha .
2436	ARC	Lucas	14	24	Porque eu vos digo que nenhum daqueles varões que foram convidados provará a minha ceia . A parábola acerca da providência
2437	ARC	Lucas	14	25	Ora , ia com ele uma grande multidão ; e , voltando-se , disse-lhe :
2438	ARC	Lucas	14	26	Se alguém vier a mim e não aborrecer a seu pai , e mãe , e mulher , e filhos , e irmãos , e irmãs , e ainda também a sua própria vida , não pode ser meu discípulo .
2439	ARC	Lucas	14	27	E qualquer que não levar a sua cruz e não vier após mim não pode ser meu discípulo .
2440	ARC	Lucas	14	28	Pois qual de vós , querendo edificar uma torre , não se assenta primeiro a fazer as contas dos gastos , para ver se tem com que a acabar ?
2441	ARC	Lucas	14	29	Para que não aconteça que , depois de haver posto os alicerces e não a podendo acabar , todos os que a virem comecem a escarnecer dele ,
2442	ARC	Lucas	14	30	dizendo : Este homem começou a edificar e não pôde acabar .
2443	ARC	Lucas	14	31	Ou qual é o rei que , indo à guerra a pelejar contra outro rei , não se assenta primeiro a tomar conselho sobre se com dez mil pode sair ao encontro do que vem contra ele com vinte mil ?
2444	ARC	Lucas	14	32	De outra maneira , estando o outro ainda longe , manda embaixadores e pede condições de paz .
2445	ARC	Lucas	14	33	Assim , pois , qualquer de vós que não renuncia a tudo quanto tem não pode ser meu discípulo .
2446	ARC	Lucas	14	34	Bom é o sal , mas , se ele degenerar , com que se adubará ?
2447	ARC	Lucas	14	35	Nem presta para a terra , nem para o monturo ; lançam-no fora . Quem tem ouvidos para ouvir , que ouça . Copyright
2448	ARC	Lucas	15	15	E foi e chegou-se a um dos cidadãos daquela terra , o qual o mandou para os seus campos a apascentar porcos .
2449	ARC	Lucas	15	2009	Sociedade Bíblica do Brasil . Todos os direitos reservados / All rights reserved .
2450	ARC	Lucas	15	2	E os fariseus e os escribas murmuravam , dizendo : Este recebe pecadores e come com eles .
2451	ARC	Lucas	15	3	E ele lhes propôs esta parábola , dizendo :
2452	ARC	Lucas	15	4	Que homem dentre vós , tendo cem ovelhas e perdendo uma delas , não deixa no deserto as noventa e nove e não vai após a perdida até que venha a achá-la ?
2453	ARC	Lucas	15	5	E , achando-a , a põe sobre seus ombros , cheio de júbilo ;
2454	ARC	Lucas	15	6	e , chegando à sua casa , convoca os amigos e vizinhos , dizendo-lhes : Alegrai-vos comigo , porque já achei a minha ovelha perdida .
2455	ARC	Lucas	15	7	Digo-vos que assim haverá alegria no céu por um pecador que se arrepende , mais do que por noventa e nove justos que não necessitam de arrependimento .
2456	ARC	Lucas	15	8	Ou qual a mulher que , tendo dez dracmas , se perder uma dracma , não acende a candeia , e varre a casa , e busca com diligência até a achar ?
2457	ARC	Lucas	15	9	E , achando-a , convoca as amigas e vizinhas , dizendo : Alegrai-vos comigo , porque já achei a dracma perdida .
2458	ARC	Lucas	15	10	Assim vos digo que há alegria diante dos anjos de Deus por um pecador que se arrepende . A parábola do filho pródigo
2459	ARC	Lucas	15	11	E disse : Um certo homem tinha dois filhos .
2460	ARC	Lucas	15	12	E o mais moço deles disse ao pai : Pai , dá-me a parte da fazenda que me pertence . E ele repartiu por eles a fazenda .
2461	ARC	Lucas	15	13	E , poucos dias depois , o filho mais novo , ajuntando tudo , partiu para uma terra longínqua e ali desperdiçou a sua fazenda , vivendo dissolutamente .
2462	ARC	Lucas	15	14	E , havendo ele gastado tudo , houve naquela terra uma grande fome , e começou a padecer necessidades .
2463	ARC	Lucas	15	16	E desejava encher o seu estômago com as bolotas que os porcos comiam , e ninguém lhe dava nada .
2464	ARC	Lucas	15	17	E , caindo em si , disse : Quantos trabalhadores de meu pai têm abundância de pão , e eu aqui pereço de fome !
2465	ARC	Lucas	15	18	Levantar-me-ei , e irei ter com meu pai , e dir-lhe-ei : Pai , pequei contra o céu e perante ti .
2466	ARC	Lucas	15	19	Já não sou digno de ser chamado teu filho ; faze-me como um dos teus trabalhadores .
2467	ARC	Lucas	15	20	E , levantando-se , foi para seu pai ; e , quando ainda estava longe , viu-o seu pai , e se moveu de íntima compaixão , e , correndo , lançou-se-lhe ao pescoço , e o beijou .
2468	ARC	Lucas	15	21	E o filho lhe disse : Pai , pequei contra o céu e perante ti e já não sou digno de ser chamado teu filho .
2469	ARC	Lucas	15	22	Mas o pai disse aos seus servos : Trazei depressa a melhor roupa , e vesti-lho , e ponde-lhe um anel na mão e sandálias nos pés ,
2470	ARC	Lucas	15	23	e trazei o bezerro cevado , e matai-o ; e comamos e alegremo-nos ,
2471	ARC	Lucas	15	24	porque este meu filho estava morto e reviveu ; tinha-se perdido e foi achado . E começaram a alegrar-se .
2472	ARC	Lucas	15	25	E o seu filho mais velho estava no campo ; e , quando veio e chegou perto de casa , ouviu a música e as danças .
2473	ARC	Lucas	15	26	E , chamando um dos servos , perguntou-lhe que era aquilo .
2474	ARC	Lucas	15	27	E ele lhe disse : Veio teu irmão ; e teu pai matou o bezerro cevado , porque o recebeu são e salvo .
2475	ARC	Lucas	15	28	Mas ele se indignou e não queria entrar . E , saindo o pai , instava com ele .
2476	ARC	Lucas	15	29	Mas , respondendo ele , disse ao pai : Eis que te sirvo há tantos anos , sem nunca transgredir o teu mandamento , e nunca me deste um cabrito para alegrar-me com os meus amigos .
2477	ARC	Lucas	15	30	Vindo , porém , este teu filho , que desperdiçou a tua fazenda com as meretrizes , mataste-lhe o bezerro cevado .
