	estilo	livro	capitulo	versiculo	texto
2357	NVI-PT	Lucas	11	37	Tendo terminado de falar , um fariseu o convidou para comer com ele . Então Jesus foi , e reclinou-se à mesa ;
2358	NVI-PT	Lucas	11	38	mas o fariseu , notando que Jesus não se lavara cerimonialmente antes da refeição , ficou surpreso .
2359	NVI-PT	Lucas	11	39	Então o Senhor lhe disse : “ Vocês , fariseus , limpam o exterior do copo e do prato , mas interiormente estão cheios de ganância e de maldade .
2360	NVI-PT	Lucas	11	40	Insensatos ! Quem fez o exterior não fez também o interior ?
2361	NVI-PT	Lucas	11	41	Mas dêem o que está dentro do prato [ g ] como esmola , e verão que tudo lhes ficará limpo .
2362	NVI-PT	Lucas	11	42	“ Ai de vocês , fariseus , porque dão a Deus o dízimo da hortelã , da arruda e de toda a sorte de hortaliças , mas desprezam a justiça e o amor de Deus ! Vocês deviam praticar estas coisas , sem deixar de fazer aquelas .
2363	NVI-PT	Lucas	11	43	“ Ai de vocês , fariseus , porque amam os lugares de honra nas sinagogas e as saudações em público !
2364	NVI-PT	Lucas	11	44	“ Ai de vocês , porque são como túmulos que não são vistos , por sobre os quais os homens andam sem o saber ! ”
2365	NVI-PT	Lucas	11	45	Um dos peritos na lei lhe respondeu : “ Mestre , quando dizes essas coisas , insultas também a nós ” .
2366	NVI-PT	Lucas	11	46	“ Quanto a vocês , peritos na lei ” , disse Jesus , “ ai de vocês também ! , porque sobrecarregam os homens com fardos que dificilmente eles podem carregar , e vocês mesmos não levantam nem um dedo para ajudá-los .
2367	NVI-PT	Lucas	11	47	“ Ai de vocês , porque edificam os túmulos dos profetas , sendo que foram os seus próprios antepassados que os mataram .
2368	NVI-PT	Lucas	11	48	Assim vocês dão testemunho de que aprovam o que os seus antepassados fizeram . Eles mataram os profetas , e vocês lhes edificam os túmulos .
2369	NVI-PT	Lucas	11	49	Por isso , Deus disse em sua sabedoria : ‘ Eu lhes mandarei profetas e apóstolos , dos quais eles matarão alguns , e a outros perseguirão ’ .
2370	NVI-PT	Lucas	11	50	Pelo que , esta geração será considerada responsável pelo sangue de todos os profetas , derramado desde o princípio do mundo :
2371	NVI-PT	Lucas	11	51	desde o sangue de Abel até o sangue de Zacarias , que foi morto entre o altar e o santuário . Sim , eu lhes digo , esta geração será considerada responsável por tudo isso .
2372	NVI-PT	Lucas	11	52	“ Ai de vocês , peritos na lei , porque se apoderaram da chave do conhecimento . Vocês mesmos não entraram e impediram os que estavam prestes a entrar ! ”
2373	NVI-PT	Lucas	11	53	Quando Jesus saiu dali , os fariseus e os mestres da lei começaram a opor-se fortemente a ele e a interrogá-lo com muitas perguntas ,
2374	NVI-PT	Lucas	11	54	esperando apanhá-lo em algo que dissesse . Footnotes - 11.2 Muitos manuscritos dizem Pai nosso , que estás no céu . - 11.2 Muitos manuscritos dizem Reino . Seja feita a tua vontade assim na terra como no céu . - 11.4 Grego : E não nos induzas à . - 11.4 Muitos manuscritos dizem tentação , mas livra-nos do Maligno . - 11.11 Muitos manuscritos acrescentam pão , lhe dará uma pedra , ou se pedir um - 11.19 Ou discípulos - 11.41 Ou o que vocês têm Biblia Sagrada , Nova Versão Internacional® , NVI® Copyright ©
2375	NVI-PT	Lucas	11	1993	,
2376	NVI-PT	Lucas	11	2000	by Biblica , Inc.® Used by permission . All rights reserved worldwide .
2377	NVI-PT	Lucas	12	12	pois naquela hora o Espírito Santo lhes ensinará o que deverão dizer ” . A Parábola do Rico Insensato
2378	NVI-PT	Lucas	12	2	Não há nada escondido que não venha a ser descoberto , ou oculto que não venha a ser conhecido .
2379	NVI-PT	Lucas	12	3	O que vocês disseram nas trevas será ouvido à luz do dia , e o que vocês sussurraram aos ouvidos dentro de casa , será proclamado dos telhados .
2380	NVI-PT	Lucas	12	4	“ Eu lhes digo , meus amigos : Não tenham medo dos que matam o corpo e depois nada mais podem fazer .
2381	NVI-PT	Lucas	12	5	Mas eu lhes mostrarei a quem vocês devem temer : temam aquele que , depois de matar o corpo , tem poder para lançar no inferno . Sim , eu lhes digo , esse vocês devem temer .
2382	NVI-PT	Lucas	12	6	Não se vendem cinco pardais por duas moedinhas [ a ] ? Contudo , nenhum deles é esquecido por Deus .
2383	NVI-PT	Lucas	12	7	Até os cabelos da cabeça de vocês estão todos contados . Não tenham medo ; vocês valem mais do que muitos pardais !
2384	NVI-PT	Lucas	12	8	“ Eu lhes digo : Quem me confessar diante dos homens , também o Filho do homem o confessará diante dos anjos de Deus .
2385	NVI-PT	Lucas	12	9	Mas aquele que me negar diante dos homens será negado diante dos anjos de Deus .
2386	NVI-PT	Lucas	12	10	Todo aquele que disser uma palavra contra o Filho do homem será perdoado , mas quem blasfemar contra o Espírito Santo não será perdoado .
2387	NVI-PT	Lucas	12	11	“ Quando vocês forem levados às sinagogas e diante dos governantes e das autoridades , não se preocupem com a forma pela qual se defenderão , ou com o que dirão ,
2388	NVI-PT	Lucas	12	13	Alguém da multidão lhe disse : “ Mestre , dize a meu irmão que divida a herança comigo ” .
2389	NVI-PT	Lucas	12	14	Respondeu Jesus : “ Homem , quem me designou juiz ou árbitro entre vocês ? ”
2390	NVI-PT	Lucas	12	15	Então lhes disse : “ Cuidado ! Fiquem de sobreaviso contra todo tipo de ganância ; a vida de um homem não consiste na quantidade dos seus bens ” .
2391	NVI-PT	Lucas	12	16	Então lhes contou esta parábola : “ A terra de certo homem rico produziu muito .
2392	NVI-PT	Lucas	12	17	Ele pensou consigo mesmo : ‘ O que vou fazer ? Não tenho onde armazenar minha colheita ’ .
2393	NVI-PT	Lucas	12	18	“ Então disse : ‘ Já sei o que vou fazer . Vou derrubar os meus celeiros e construir outros maiores , e ali guardarei toda a minha safra e todos os meus bens .
2394	NVI-PT	Lucas	12	19	E direi a mim mesmo : Você tem grande quantidade de bens , armazenados para muitos anos . Descanse , coma , beba e alegre-se ’ .
2395	NVI-PT	Lucas	12	20	“ Contudo , Deus lhe disse : ‘ Insensato ! Esta mesma noite a sua vida lhe será exigida . Então , quem ficará com o que você preparou ? ’
2396	NVI-PT	Lucas	12	21	“ Assim acontece com quem guarda para si riquezas , mas não é rico para com Deus ” . As Preocupações da Vida ( A )
2397	NVI-PT	Lucas	12	22	Dirigindo-se aos seus discípulos , Jesus acrescentou : “ Portanto eu lhes digo : Não se preocupem com sua própria vida , quanto ao que comer ; nem com seu próprio corpo , quanto ao que vestir .
2398	NVI-PT	Lucas	12	23	A vida é mais importante do que a comida , e o corpo , mais do que as roupas .
2399	NVI-PT	Lucas	12	24	Observem os corvos : não semeiam nem colhem , não têm armazéns nem celeiros ; contudo , Deus os alimenta . E vocês têm muito mais valor do que as aves !
2400	NVI-PT	Lucas	12	25	Quem de vocês , por mais que se preocupe , pode acrescentar uma hora que seja à sua vida ? [ b ]
2401	NVI-PT	Lucas	12	26	Visto que vocês não podem sequer fazer uma coisa tão pequena , por que se preocupar com o restante ?
2402	NVI-PT	Lucas	12	27	“ Observem como crescem os lírios . Eles não trabalham nem tecem . Contudo , eu lhes digo que nem Salomão , em todo o seu esplendor , vestiu-se como um deles .
2403	NVI-PT	Lucas	12	28	Se Deus veste assim a erva do campo , que hoje existe e amanhã é lançada ao fogo , quanto mais vestirá vocês , homens de pequena fé !
2404	NVI-PT	Lucas	12	29	Não busquem ansiosamente o que comer ou beber ; não se preocupem com isso .
2405	NVI-PT	Lucas	12	30	Pois o mundo pagão é que corre atrás dessas coisas ; mas o Pai sabe que vocês precisam delas .
2406	NVI-PT	Lucas	12	31	Busquem , pois , o Reino de Deus , e essas coisas lhes serão acrescentadas .
2407	NVI-PT	Lucas	12	32	“ Não tenham medo , pequeno rebanho , pois foi do agrado do Pai dar-lhes o Reino .
2408	NVI-PT	Lucas	12	33	Vendam o que têm e dêem esmolas . Façam para vocês bolsas que não se gastem com o tempo , um tesouro nos céus que não se acabe , onde ladrão algum chega perto e nenhuma traça destrói .
2409	NVI-PT	Lucas	12	34	Pois onde estiver o seu tesouro , ali também estará o seu coração . Prontidão para o Serviço
2410	NVI-PT	Lucas	12	35	“ Estejam prontos para servir , e conservem acesas as suas candeias ,
2411	NVI-PT	Lucas	12	36	como aqueles que esperam seu senhor voltar de um banquete de casamento ; para que , quando ele chegar e bater , possam abrir-lhe a porta imediatamente .
2412	NVI-PT	Lucas	12	37	Felizes os servos cujo senhor os encontrar vigiando , quando voltar . Eu lhes afirmo que ele se vestirá para servir , fará que se reclinem à mesa , e virá servi-los .
2413	NVI-PT	Lucas	12	38	Mesmo que ele chegue de noite ou de madrugada [ c ] , felizes os servos que o senhor encontrar preparados .
2414	NVI-PT	Lucas	12	39	Entendam , porém , isto : se o dono da casa soubesse a que hora viria o ladrão , não permitiria que a sua casa fosse arrombada .
2415	NVI-PT	Lucas	12	40	Estejam também vocês preparados , porque o Filho do homem virá numa hora em que não o esperam ” .
2416	NVI-PT	Lucas	12	41	Pedro perguntou : “ Senhor , estás contando esta parábola para nós ou para todos ? ”
2417	NVI-PT	Lucas	12	42	O Senhor respondeu : “ Quem é , pois , o administrador fiel e sensato , a quem seu senhor encarrega dos seus servos , para lhes dar sua porção de alimento no tempo devido ?
2418	NVI-PT	Lucas	12	43	Feliz o servo a quem o seu senhor encontrar fazendo assim quando voltar .
2419	NVI-PT	Lucas	12	44	Garanto-lhes que ele o encarregará de todos os seus bens .
2420	NVI-PT	Lucas	12	45	Mas suponham que esse servo diga a si mesmo : ‘ Meu senhor se demora a voltar ’ , e então comece a bater nos servos e nas servas , a comer , a beber e a embriagar-se .
2421	NVI-PT	Lucas	12	46	O senhor daquele servo virá num dia em que ele não o espera e numa hora que não sabe , e o punirá severamente [ d ] e lhe dará um lugar com os infiéis .
2422	NVI-PT	Lucas	12	47	“ Aquele servo que conhece a vontade de seu senhor e não prepara o que ele deseja , nem o realiza , receberá muitos açoites .
2423	NVI-PT	Lucas	12	48	Mas aquele que não a conhece e pratica coisas merecedoras de castigo , receberá poucos açoites . A quem muito foi dado , muito será exigido ; e a quem muito foi confiado , muito mais será pedido . Jesus Não Traz Paz , mas Divisão
2424	NVI-PT	Lucas	12	49	“ Vim trazer fogo à terra , e como gostaria que já estivesse aceso !
2425	NVI-PT	Lucas	12	50	Mas tenho que passar por um batismo , e como estou angustiado até que ele se realize !
2426	NVI-PT	Lucas	12	51	Vocês pensam que vim trazer paz à terra ? Não , eu lhes digo . Ao contrário , vim trazer divisão !
2427	NVI-PT	Lucas	12	52	De agora em diante haverá cinco numa família divididos uns contra os outros : três contra dois e dois contra três .
2428	NVI-PT	Lucas	12	53	Estarão divididos pai contra filho e filho contra pai , mãe contra filha e filha contra mãe , sogra contra nora e nora contra sogra ” . Os Sinais dos Tempos
2429	NVI-PT	Lucas	12	54	Dizia ele à multidão : “ Quando vocês vêem uma nuvem se levantando no ocidente , logo dizem : ‘ Vai chover ’ , e assim acontece .
2430	NVI-PT	Lucas	12	55	E quando sopra o vento sul , vocês dizem : ‘ Vai fazer calor ’ , e assim ocorre .
2431	NVI-PT	Lucas	12	56	Hipócritas ! Vocês sabem interpretar o aspecto da terra e do céu . Como não sabem interpretar o tempo presente ?
2432	NVI-PT	Lucas	12	57	“ Por que vocês não julgam por si mesmos o que é justo ?
2433	NVI-PT	Lucas	12	58	Quando algum de vocês estiver indo com seu adversário para o magistrado , faça tudo para se reconciliar com ele no caminho ; para que ele não o arraste ao juiz , o juiz o entregue ao oficial de justiça , e o oficial de justiça o jogue na prisão .
2434	NVI-PT	Lucas	12	59	Eu lhe digo que você não sairá de lá enquanto não pagar o último centavo [ e ] ” . Biblia Sagrada , Nova Versão Internacional® , NVI® Copyright ©
2435	NVI-PT	Lucas	12	1993	,
2436	NVI-PT	Lucas	12	2000	by Biblica , Inc.® Used by permission . All rights reserved worldwide .
2437	NVI-PT	Lucas	13	13	Então lhe impôs as mãos ; e imediatamente ela se endireitou , e passou a louvar a Deus .
2438	NVI-PT	Lucas	13	2	Jesus respondeu : “ Vocês pensam que esses galileus eram mais pecadores que todos os outros , por terem sofrido dessa maneira ?
2439	NVI-PT	Lucas	13	3	Eu lhes digo que não ! Mas se não se arrependerem , todos vocês também perecerão .
2440	NVI-PT	Lucas	13	4	Ou vocês pensam que aqueles dezoito que morreram , quando caiu sobre eles a torre de Siloé , eram mais culpados do que todos os outros habitantes de Jerusalém ?
2441	NVI-PT	Lucas	13	5	Eu lhes digo que não ! Mas se não se arrependerem , todos vocês também perecerão ” .
2442	NVI-PT	Lucas	13	6	Então contou esta parábola : “ Um homem tinha uma figueira plantada em sua vinha . Foi procurar fruto nela , e não achou nenhum .
2443	NVI-PT	Lucas	13	7	Por isso disse ao que cuidava da vinha : ‘ Já faz três anos que venho procurar fruto nesta figueira e não acho . Corte-a ! Por que deixá-la inutilizar a terra ? ’
2444	NVI-PT	Lucas	13	8	“ Respondeu o homem : ‘ Senhor , deixe-a por mais um ano , e eu cavarei ao redor dela e a adubarei .
2445	NVI-PT	Lucas	13	9	Se der fruto no ano que vem , muito bem ! Se não , corte-a ’ ” . Uma Mulher Curada no Sábado
2446	NVI-PT	Lucas	13	10	Certo sábado Jesus estava ensinando numa das sinagogas ,
2447	NVI-PT	Lucas	13	11	e ali estava uma mulher que tinha um espírito que a mantinha doente havia dezoito anos . Ela andava encurvada e de forma alguma podia endireitar-se .
2448	NVI-PT	Lucas	13	12	Ao vê-la , Jesus chamou-a à frente e lhe disse : “ Mulher , você está livre da sua doença ” .
2449	NVI-PT	Lucas	13	14	Indignado porque Jesus havia curado no sábado , o dirigente da sinagoga disse ao povo : “ Há seis dias em que se deve trabalhar . Venham para ser curados nesses dias , e não no sábado ” .
2450	NVI-PT	Lucas	13	15	O Senhor lhe respondeu : “ Hipócritas ! Cada um de vocês não desamarra no sábado o seu boi ou jumento do estábulo e o leva dali para dar-lhe água ?
2451	NVI-PT	Lucas	13	16	Então , esta mulher , uma filha de Abraão a quem Satanás mantinha presa por dezoito longos anos , não deveria no dia de sábado ser libertada daquilo que a prendia ? ”
2452	NVI-PT	Lucas	13	17	Tendo dito isso , todos os seus oponentes ficaram envergonhados , mas o povo se alegrava com todas as maravilhas que ele estava fazendo . As Parábolas do Grão de Mostarda e do Fermento ( A )
2453	NVI-PT	Lucas	13	18	Então Jesus perguntou : “ Com que se parece o Reino de Deus ? Com que o compararei ?
2454	NVI-PT	Lucas	13	19	É como um grão de mostarda que um homem semeou em sua horta . Ele cresceu e se tornou uma árvore , e as aves do céu fizeram ninhos em seus ramos ” .
2455	NVI-PT	Lucas	13	20	Mais uma vez ele perguntou : “ Com que compararei o Reino de Deus ?
2456	NVI-PT	Lucas	13	21	É como o fermento que uma mulher misturou com uma grande quantidade [ a ] de farinha , e toda a massa ficou fermentada ” . A Porta Estreita
2457	NVI-PT	Lucas	13	22	Depois Jesus foi pelas cidades e povoados e ensinava , prosseguindo em direção a Jerusalém .
2458	NVI-PT	Lucas	13	23	Alguém lhe perguntou : “ Senhor , serão poucos os salvos ? ” Ele lhes disse :
2459	NVI-PT	Lucas	13	24	“ Esforcem-se para entrar pela porta estreita , porque eu lhes digo que muitos tentarão entrar e não conseguirão .
2460	NVI-PT	Lucas	13	25	Quando o dono da casa se levantar e fechar a porta , vocês ficarão do lado de fora , batendo e pedindo : ‘ Senhor , abre-nos a porta ’ . “ Ele , porém , responderá : ‘ Não os conheço , nem sei de onde são vocês ’ .
2461	NVI-PT	Lucas	13	26	“ Então vocês dirão : ‘ Comemos e bebemos contigo , e ensinaste em nossas ruas ’ .
2462	NVI-PT	Lucas	13	27	“ Mas ele responderá : ‘ Não os conheço , nem sei de onde são vocês . Afastem-se de mim , todos vocês , que praticam o mal ! ’
2463	NVI-PT	Lucas	13	28	“ Ali haverá choro e ranger de dentes , quando vocês virem Abraão , Isaque e Jacó , e todos os profetas no Reino de Deus , mas vocês excluídos .
2464	NVI-PT	Lucas	13	29	Pessoas virão do oriente e do ocidente , do norte e do sul , e ocuparão os seus lugares à mesa no Reino de Deus .
2465	NVI-PT	Lucas	13	30	De fato , há últimos que serão primeiros , e primeiros que serão últimos ” . O Lamento Profético sobre Jerusalém ( B )
2466	NVI-PT	Lucas	13	31	Naquela mesma hora alguns fariseus aproximaram-se de Jesus e lhe disseram : “ Saia e vá embora daqui , pois Herodes quer matá-lo ” .
2467	NVI-PT	Lucas	13	32	Ele respondeu : “ Vão dizer àquela raposa : Expulsarei demônios e curarei o povo hoje e amanhã , e no terceiro dia estarei pronto .
2468	NVI-PT	Lucas	13	33	Mas , preciso prosseguir hoje , amanhã e depois de amanhã , pois certamente nenhum profeta deve morrer fora de Jerusalém !
2469	NVI-PT	Lucas	13	34	“ Jerusalém , Jerusalém , você , que mata os profetas e apedreja os que lhe são enviados ! Quantas vezes eu quis reunir os seus filhos , como a galinha reúne os seus pintinhos debaixo das suas asas , mas vocês não quiseram !
2470	NVI-PT	Lucas	13	35	Eis que a casa de vocês ficará deserta . Eu lhes digo que vocês não me verão mais até que digam : ‘ Bendito o que vem em nome do Senhor ’ [ b ] ” . Biblia Sagrada , Nova Versão Internacional® , NVI® Copyright ©
2471	NVI-PT	Lucas	13	1993	,
2472	NVI-PT	Lucas	13	2000	by Biblica , Inc.® Used by permission . All rights reserved worldwide .
2473	NVI-PT	Lucas	14	14	Feliz será você , porque estes não têm como retribuir . A sua recompensa virá na ressurreição dos justos ” . A Parábola do Grande Banquete ( A )
2474	NVI-PT	Lucas	14	2	À frente dele estava um homem doente , com o corpo inchado [ a ] .
2475	NVI-PT	Lucas	14	3	Jesus perguntou aos fariseus e aos peritos na lei : “ É permitido ou não curar no sábado ? ”
2476	NVI-PT	Lucas	14	4	Mas eles ficaram em silêncio . Assim , tomando o homem pela mão , Jesus o curou e o mandou embora .
2477	NVI-PT	Lucas	14	5	Então ele lhes perguntou : “ Se um de vocês tiver um filho [ b ] ou um boi , e este cair num poço no dia de sábado , não irá tirá-lo imediatamente ? ”
2478	NVI-PT	Lucas	14	6	E eles nada puderam responder .
2479	NVI-PT	Lucas	14	7	Quando notou como os convidados escolhiam os lugares de honra à mesa , Jesus lhes contou esta parábola :
2480	NVI-PT	Lucas	14	8	“ Quando alguém o convidar para um banquete de casamento , não ocupe o lugar de honra , pois pode ser que tenha sido convidado alguém de maior honra do que você .
2481	NVI-PT	Lucas	14	9	Se for assim , aquele que convidou os dois virá e lhe dirá : ‘ Dê o lugar a este ’ . Então , humilhado , você precisará ocupar o lugar menos importante .
2482	NVI-PT	Lucas	14	10	Mas quando você for convidado , ocupe o lugar menos importante , de forma que , quando vier aquele que o convidou , diga-lhe : ‘ Amigo , passe para um lugar mais importante ’ . Então você será honrado na presença de todos os convidados .
2483	NVI-PT	Lucas	14	11	Pois todo o que se exalta será humilhado , e o que se humilha será exaltado ” .
2484	NVI-PT	Lucas	14	12	Então Jesus disse ao que o tinha convidado : “ Quando você der um banquete ou jantar , não convide seus amigos , irmãos ou parentes , nem seus vizinhos ricos ; se o fizer , eles poderão também , por sua vez , convidá-lo , e assim você será recompensado .
2485	NVI-PT	Lucas	14	13	Mas , quando der um banquete , convide os pobres , os aleijados , os mancos , e os cegos .
2486	NVI-PT	Lucas	14	15	Ao ouvir isso , um dos que estavam à mesa com Jesus , disse-lhe : “ Feliz será aquele que comer no banquete do Reino de Deus ” .
2487	NVI-PT	Lucas	14	16	Jesus respondeu : “ Certo homem estava preparando um grande banquete e convidou muitas pessoas .
2488	NVI-PT	Lucas	14	17	Na hora de começar , enviou seu servo para dizer aos que haviam sido convidados : ‘ Venham , pois tudo já está pronto ’ .
2489	NVI-PT	Lucas	14	18	“ Mas eles começaram , um por um , a apresentar desculpas . O primeiro disse : ‘ Acabei de comprar uma propriedade , e preciso ir vê-la . Por favor , desculpe-me ’ .
2490	NVI-PT	Lucas	14	19	“ Outro disse : ‘ Acabei de comprar cinco juntas de bois e estou indo experimentá-las . Por favor , desculpe-me ’ .
2491	NVI-PT	Lucas	14	20	“ Ainda outro disse : ‘ Acabo de me casar , por isso não posso ir ’ .
2492	NVI-PT	Lucas	14	21	“ O servo voltou e relatou isso ao seu senhor . Então o dono da casa irou-se e ordenou ao seu servo : ‘ Vá rapidamente para as ruas e becos da cidade e traga os pobres , os aleijados , os cegos e os mancos ’ .
2493	NVI-PT	Lucas	14	22	“ Disse o servo : ‘ O que o senhor ordenou foi feito , e ainda há lugar ’ .
2494	NVI-PT	Lucas	14	23	“ Então o senhor disse ao servo : ‘ Vá pelos caminhos e valados e obrigue-os a entrar , para que a minha casa fique cheia .
2495	NVI-PT	Lucas	14	24	Eu lhes digo : Nenhum daqueles que foram convidados provará do meu banquete ’ ” . O Preço do Discipulado
2496	NVI-PT	Lucas	14	25	Uma grande multidão ia acompanhando Jesus ; este , voltando-se para ela , disse :
2497	NVI-PT	Lucas	14	26	“ Se alguém vem a mim e ama o seu pai , sua mãe , sua mulher , seus filhos , seus irmãos e irmãs , e até sua própria vida mais do que a mim , não pode ser meu discípulo .
2498	NVI-PT	Lucas	14	27	E aquele que não carrega sua cruz e não me segue não pode ser meu discípulo .
2499	NVI-PT	Lucas	14	28	“ Qual de vocês , se quiser construir uma torre , primeiro não se assenta e calcula o preço , para ver se tem dinheiro suficiente para completá-la ?
2500	NVI-PT	Lucas	14	29	Pois , se lançar o alicerce e não for capaz de terminá-la , todos os que a virem rirão dele ,
2501	NVI-PT	Lucas	14	30	dizendo : ‘ Este homem começou a construir e não foi capaz de terminar ’ .
2502	NVI-PT	Lucas	14	31	“ Ou , qual é o rei que , pretendendo sair à guerra contra outro rei , primeiro não se assenta e pensa se com dez mil homens é capaz de enfrentar aquele que vem contra ele com vinte mil ?
2503	NVI-PT	Lucas	14	32	Se não for capaz , enviará uma delegação , enquanto o outro ainda está longe , e pedirá um acordo de paz .
2504	NVI-PT	Lucas	14	33	Da mesma forma , qualquer de vocês que não renunciar a tudo o que possui não pode ser meu discípulo .
2505	NVI-PT	Lucas	14	34	“ O sal é bom , mas se ele perder o sabor , como restaurá-lo ?
2506	NVI-PT	Lucas	14	35	Não serve nem para o solo nem para adubo ; é jogado fora . “ Aquele que tem ouvidos para ouvir , ouça ” . Biblia Sagrada , Nova Versão Internacional® , NVI® Copyright ©
2507	NVI-PT	Lucas	14	1993	,
2508	NVI-PT	Lucas	14	2000	by Biblica , Inc.® Used by permission . All rights reserved worldwide .
2509	NVI-PT	Lucas	15	15	Por isso foi empregar-se com um dos cidadãos daquela região , que o mandou para o seu campo a fim de cuidar de porcos .
2510	NVI-PT	Lucas	15	2	Mas os fariseus e os mestres da lei o criticavam : “ Este homem recebe pecadores e come com eles ” .
2511	NVI-PT	Lucas	15	3	Então Jesus lhes contou esta parábola :
2512	NVI-PT	Lucas	15	4	“ Qual de vocês que , possuindo cem ovelhas , e perdendo uma , não deixa as noventa e nove no campo e vai atrás da ovelha perdida , até encontrá-la ?
2513	NVI-PT	Lucas	15	5	E quando a encontra , coloca-a alegremente nos ombros
2514	NVI-PT	Lucas	15	6	e vai para casa . Ao chegar , reúne seus amigos e vizinhos e diz : ‘ Alegrem-se comigo , pois encontrei minha ovelha perdida ’ .
2515	NVI-PT	Lucas	15	7	Eu lhes digo que , da mesma forma , haverá mais alegria no céu por um pecador que se arrepende do que por noventa e nove justos que não precisam arrepender-se . A Parábola da Moeda Perdida
2516	NVI-PT	Lucas	15	8	“ Ou , qual é a mulher que , possuindo dez dracmas [ a ] e , perdendo uma delas , não acende uma candeia , varre a casa e procura atentamente , até encontrá-la ?
2517	NVI-PT	Lucas	15	9	E quando a encontra , reúne suas amigas e vizinhas e diz : ‘ Alegrem-se comigo , pois encontrei minha moeda perdida ’ .
2518	NVI-PT	Lucas	15	10	Eu lhes digo que , da mesma forma , há alegria na presença dos anjos de Deus por um pecador que se arrepende ” . A Parábola do Filho Perdido
2519	NVI-PT	Lucas	15	11	Jesus continuou : “ Um homem tinha dois filhos .
2520	NVI-PT	Lucas	15	12	O mais novo disse ao seu pai : ‘ Pai , quero a minha parte da herança ’ . Assim , ele repartiu sua propriedade entre eles .
2521	NVI-PT	Lucas	15	13	“ Não muito tempo depois , o filho mais novo reuniu tudo o que tinha , e foi para uma região distante ; e lá desperdiçou os seus bens vivendo irresponsavelmente .
2522	NVI-PT	Lucas	15	14	Depois de ter gasto tudo , houve uma grande fome em toda aquela região , e ele começou a passar necessidade .
2523	NVI-PT	Lucas	15	16	Ele desejava encher o estômago com as vagens de alfarrobeira que os porcos comiam , mas ninguém lhe dava nada .
2524	NVI-PT	Lucas	15	17	“ Caindo em si , ele disse : ‘ Quantos empregados de meu pai têm comida de sobra , e eu aqui , morrendo de fome !
2525	NVI-PT	Lucas	15	18	Eu me porei a caminho e voltarei para meu pai , e lhe direi : Pai , pequei contra o céu e contra ti .
2526	NVI-PT	Lucas	15	19	Não sou mais digno de ser chamado teu filho ; trata-me como um dos teus empregados ’ .
2527	NVI-PT	Lucas	15	20	A seguir , levantou-se e foi para seu pai . “ Estando ainda longe , seu pai o viu e , cheio de compaixão , correu para seu filho , e o abraçou e beijou .
2528	NVI-PT	Lucas	15	21	“ O filho lhe disse : ‘ Pai , pequei contra o céu e contra ti . Não sou mais digno de ser chamado teu filho [ b ] ’ .
2529	NVI-PT	Lucas	15	22	“ Mas o pai disse aos seus servos : ‘ Depressa ! Tragam a melhor roupa e vistam nele . Coloquem um anel em seu dedo e calçados em seus pés .
2530	NVI-PT	Lucas	15	23	Tragam o novilho gordo e matem-no . Vamos fazer uma festa e alegrar-nos .
2531	NVI-PT	Lucas	15	24	Pois este meu filho estava morto e voltou à vida ; estava perdido e foi achado ’ . E começaram a festejar o seu regresso .
2532	NVI-PT	Lucas	15	25	“ Enquanto isso , o filho mais velho estava no campo . Quando se aproximou da casa , ouviu a música e a dança .
2533	NVI-PT	Lucas	15	26	Então chamou um dos servos e perguntou-lhe o que estava acontecendo .
2534	NVI-PT	Lucas	15	27	Este lhe respondeu : ‘ Seu irmão voltou , e seu pai matou o novilho gordo , porque o recebeu de volta são e salvo ’ .
2535	NVI-PT	Lucas	15	28	“ O filho mais velho encheu-se de ira , e não quis entrar . Então seu pai saiu e insistiu com ele .
2536	NVI-PT	Lucas	15	29	Mas ele respondeu ao seu pai : ‘ Olha ! todos esses anos tenho trabalhado como um escravo ao teu serviço e nunca desobedeci às tuas ordens . Mas tu nunca me deste nem um cabrito para eu festejar com os meus amigos .
2537	NVI-PT	Lucas	15	30	Mas quando volta para casa esse teu filho , que esbanjou os teus bens com as prostitutas , matas o novilho gordo para ele ! ’
2538	NVI-PT	Lucas	15	31	“ Disse o pai : ‘ Meu filho , você está sempre comigo , e tudo o que tenho é seu .
2539	NVI-PT	Lucas	15	32	Mas nós tínhamos que celebrar a volta deste seu irmão e alegrar-nos , porque ele estava morto e voltou à vida , estava perdido e foi achado ’ ” . Biblia Sagrada , Nova Versão Internacional® , NVI® Copyright ©
2540	NVI-PT	Lucas	15	1993	,
2541	NVI-PT	Lucas	15	2000	by Biblica , Inc.® Used by permission . All rights reserved worldwide .
2542	NVI-PT	Lucas	16	16	“ A Lei e os Profetas profetizaram até João . Desse tempo em diante estão sendo pregadas as boas novas do Reino de Deus , e todos tentam forçar sua entrada nele .
2543	NVI-PT	Lucas	16	2	Então ele o chamou e lhe perguntou : ‘ Que é isso que estou ouvindo a seu respeito ? Preste contas da sua administração , porque você não pode continuar sendo o administrador ’ .
2544	NVI-PT	Lucas	16	3	“ O administrador disse a si mesmo : ‘ Meu senhor está me despedindo . Que farei ? Para cavar não tenho força , e tenho vergonha de mendigar ...
2545	NVI-PT	Lucas	16	4	Já sei o que vou fazer para que , quando perder o meu emprego aqui , as pessoas me recebam em suas casas ’ .
2546	NVI-PT	Lucas	16	5	“ Então chamou cada um dos devedores do seu senhor . Perguntou ao primeiro : ‘ Quanto você deve ao meu senhor ? ’
